"","JepID","name_minus_authors","nativity","family","genus","species","species_author","infraspecific_rank","infraspecific_epithet","infraspecific_author","name_plus_authors","expanded_name","synonyms","common","TJM1TJM2","major_clade","endemicity","Notes","SDendemic","SDendemictype","Section6Species","scientificNameAuthorship","CPCNumber","In_National_Collection","TargetID","SpeciesNameonList","CoordinatingInstitution","SecondaryInstitution","TargetOccurrences","TargetDate","TargetStatus","binomial","SppCount","SppID","infraSpp","Reassign","InfraType","nameOnPhylogeny"
"3717","7180","Viola_purpurea","NATIVE","VIOLACEAE","Viola","purpurea","Kellogg","","","","Viola purpurea Kellogg","","","","TJM1","EUDICOTS",-1,"",0,"",0,"Kellogg",NA,0,NA,"","","","","","","Viola_purpurea",9,1,"Viola_purpurea_subsp._aurea, Viola_purpurea_subsp._dimorpha, Viola_purpurea_subsp._integrifolia, Viola_purpurea_subsp._mesophyta, Viola_purpurea_subsp._mohavensis, Viola_purpurea_subsp._purpurea, Viola_purpurea_subsp._quercetorum, Viola_purpurea_subsp._venosa","Yes","subsp.","Viola_purpurea_subsp._purpurea"
"3718","7181","Viola_purpurea_subsp._aurea","NATIVE","VIOLACEAE","Viola","purpurea","Kellogg","subsp.","aurea","(Kellogg) J.C. Clausen","Viola purpurea Kellogg subsp. aurea (Kellogg) J.C. Clausen","","syn: Viola aurea Kellogg; syn: Viola purpurea var. aurea (Kellogg) M.S. Baker ex Jeps.","GOLDEN VIOLET","TJM2","EUDICOTS",0,"",0,"",0,"(Kellogg) J.C. Clausen",NA,0,NA,"","","","","","","Viola_purpurea",9,2,"Viola_purpurea_subsp._aurea, Viola_purpurea_subsp._dimorpha, Viola_purpurea_subsp._integrifolia, Viola_purpurea_subsp._mesophyta, Viola_purpurea_subsp._mohavensis, Viola_purpurea_subsp._purpurea, Viola_purpurea_subsp._quercetorum, Viola_purpurea_subsp._venosa","No","subsp.","Viola_purpurea_subsp._aurea"
"3719","7182","Viola_purpurea_subsp._dimorpha","NATIVE","VIOLACEAE","Viola","purpurea","Kellogg","subsp.","dimorpha","M.S. Baker & J.C. Clausen","Viola purpurea Kellogg subsp. dimorpha M.S. Baker & J.C. Clausen","","","","TJM2","EUDICOTS",0,"",0,"",0,"M.S. Baker & J.C. Clausen",NA,0,NA,"","","","","","","Viola_purpurea",9,3,"Viola_purpurea_subsp._aurea, Viola_purpurea_subsp._dimorpha, Viola_purpurea_subsp._integrifolia, Viola_purpurea_subsp._mesophyta, Viola_purpurea_subsp._mohavensis, Viola_purpurea_subsp._purpurea, Viola_purpurea_subsp._quercetorum, Viola_purpurea_subsp._venosa","No","subsp.","Viola_purpurea_subsp._dimorpha"
"3720","7183","Viola_purpurea_subsp._integrifolia","NATIVE","VIOLACEAE","Viola","purpurea","Kellogg","subsp.","integrifolia","M.S. Baker & J.C. Clausen","Viola purpurea Kellogg subsp. integrifolia M.S. Baker & J.C. Clausen","","","","TJM1","EUDICOTS",0,"",0,"",0,"M.S. Baker & J.C. Clausen",NA,0,NA,"","","","","","","Viola_purpurea",9,4,"Viola_purpurea_subsp._aurea, Viola_purpurea_subsp._dimorpha, Viola_purpurea_subsp._integrifolia, Viola_purpurea_subsp._mesophyta, Viola_purpurea_subsp._mohavensis, Viola_purpurea_subsp._purpurea, Viola_purpurea_subsp._quercetorum, Viola_purpurea_subsp._venosa","No","subsp.","Viola_purpurea_subsp._integrifolia"
"3721","7184","Viola_purpurea_subsp._mesophyta","NATIVE","VIOLACEAE","Viola","purpurea","Kellogg","subsp.","mesophyta","M.S. Baker & J.C. Clausen","Viola purpurea Kellogg subsp. mesophyta M.S. Baker & J.C. Clausen","","","","TJM2","EUDICOTS",-1,"",0,"",0,"M.S. Baker & J.C. Clausen",NA,0,NA,"","","","","","","Viola_purpurea",9,5,"Viola_purpurea_subsp._aurea, Viola_purpurea_subsp._dimorpha, Viola_purpurea_subsp._integrifolia, Viola_purpurea_subsp._mesophyta, Viola_purpurea_subsp._mohavensis, Viola_purpurea_subsp._purpurea, Viola_purpurea_subsp._quercetorum, Viola_purpurea_subsp._venosa","No","subsp.","Viola_purpurea_subsp._mesophyta"
"3722","7185","Viola_purpurea_subsp._mohavensis","NATIVE","VIOLACEAE","Viola","purpurea","Kellogg","subsp.","mohavensis","(M.S. Baker & J.C. Clausen) J.C. Clausen","Viola purpurea Kellogg subsp. mohavensis (M.S. Baker & J.C. Clausen) J.C. Clausen","","syn: Viola aurea Kellogg subsp. mohavensis M.S. Baker & J.C. Clausen","","TJM1","EUDICOTS",0,"",0,"",0,"(M.S. Baker & J.C. Clausen) J.C. Clausen",NA,0,NA,"","","","","","","Viola_purpurea",9,6,"Viola_purpurea_subsp._aurea, Viola_purpurea_subsp._dimorpha, Viola_purpurea_subsp._integrifolia, Viola_purpurea_subsp._mesophyta, Viola_purpurea_subsp._mohavensis, Viola_purpurea_subsp._purpurea, Viola_purpurea_subsp._quercetorum, Viola_purpurea_subsp._venosa","No","subsp.","Viola_purpurea_subsp._mohavensis"
"3723","7186","Viola_purpurea_subsp._purpurea","NATIVE","VIOLACEAE","Viola","purpurea","Kellogg","subsp.","purpurea","","Viola purpurea Kellogg subsp. purpurea","","syn: Viola kelloggii A. Nelson","MOUNTAIN VIOLET","TJM1","EUDICOTS",0,"",0,"",0,"Kellogg",NA,0,NA,"","","","","","","Viola_purpurea",9,7,"Viola_purpurea_subsp._aurea, Viola_purpurea_subsp._dimorpha, Viola_purpurea_subsp._integrifolia, Viola_purpurea_subsp._mesophyta, Viola_purpurea_subsp._mohavensis, Viola_purpurea_subsp._purpurea, Viola_purpurea_subsp._quercetorum, Viola_purpurea_subsp._venosa","No","subsp.","Viola_purpurea_subsp._purpurea"
"3724","7187","Viola_purpurea_subsp._quercetorum","NATIVE","VIOLACEAE","Viola","purpurea","Kellogg","subsp.","quercetorum","(M.S. Baker & J.C. Clausen) R.J. Little","Viola purpurea Kellogg subsp. quercetorum (M.S. Baker & J.C. Clausen) R.J. Little","","syn: Viola quercetorum M.S. Baker & J.C. Clausen","","TJM1","EUDICOTS",0,"",0,"",0,"(M.S. Baker & J.C. Clausen) R.J. Little",NA,0,NA,"","","","","","","Viola_purpurea",9,8,"Viola_purpurea_subsp._aurea, Viola_purpurea_subsp._dimorpha, Viola_purpurea_subsp._integrifolia, Viola_purpurea_subsp._mesophyta, Viola_purpurea_subsp._mohavensis, Viola_purpurea_subsp._purpurea, Viola_purpurea_subsp._quercetorum, Viola_purpurea_subsp._venosa","No","subsp.","Viola_purpurea_subsp._quercetorum"
"3725","7188","Viola_purpurea_subsp._venosa","NATIVE","VIOLACEAE","Viola","purpurea","Kellogg","subsp.","venosa","(S. Watson) M.S. Baker & J.C. Clausen","Viola purpurea Kellogg subsp. venosa (S. Watson) M.S. Baker & J.C. Clausen","","syn: Viola aurea Kellogg var. venosa (S. Watson) S. Watson; syn: Viola purpurea subsp. atriplicifolia M.S. Baker & J.C. Clausen, in part; syn: Viola purpurea subsp. geophyta M.S. Baker & J.C. Clausen; syn: Viola venosa (S. Watson) Rydb.; syn: Viola nuttallii Pursh var. venosa S. Watson","PURPLE-MARKED YELLOW VIOLET","TJM1","EUDICOTS",0,"",0,"",0,"(S. Watson) M.S. Baker & J.C. Clausen",NA,0,NA,"","","","","","","Viola_purpurea",9,9,"Viola_purpurea_subsp._aurea, Viola_purpurea_subsp._dimorpha, Viola_purpurea_subsp._integrifolia, Viola_purpurea_subsp._mesophyta, Viola_purpurea_subsp._mohavensis, Viola_purpurea_subsp._purpurea, Viola_purpurea_subsp._quercetorum, Viola_purpurea_subsp._venosa","No","subsp.","Viola_purpurea_subsp._venosa"
"3726","7189","Viola_sempervirens","NATIVE","VIOLACEAE","Viola","sempervirens","Greene","","","","Viola sempervirens Greene","","syn: Viola sempervirens subsp. orbiculoides M.S. Baker; syn: Viola sarmentosa Douglas, illeg.","EVERGREEN VIOLET, REDWOOD VIOLET","TJM1","EUDICOTS",0,"",0,"",0,"Greene",NA,0,NA,"","","","","","","Viola_sempervirens",1,1,"","No",NA,"Viola_sempervirens"
"3727","7190","Viola_sheltonii","NATIVE","VIOLACEAE","Viola","sheltonii","Torr.","","","","Viola sheltonii Torr.","","syn: Viola sheltonii var. biternata (Greene) A. Nelson","SHELTON'S VIOLET","TJM1","EUDICOTS",0,"",0,"",0,"Torr.",NA,0,NA,"","","","","","","Viola_sheltonii",1,1,"","No",NA,"Viola_sheltonii"
"3728","7191","Viola_tomentosa","NATIVE","VIOLACEAE","Viola","tomentosa","M.S. Baker & J.C. Clausen","","","","Viola tomentosa M.S. Baker & J.C. Clausen","","","FELT-LEAVED VIOLET","TJM1","EUDICOTS",-1,"",0,"",0,"M.S. Baker & J.C. Clausen",4405,0,NA,"","","","","","","Viola_tomentosa",1,1,"","No",NA,"Viola_tomentosa"
"3729","7192","Vitis_californica","NATIVE","VITACEAE","Vitis","californica","Benth.","","","","Vitis californica Benth.","","","CALIFORNIA WILD GRAPE","TJM1","EUDICOTS",0,"",0,"",0,"Benth.",NA,0,NA,"","","","","","","Vitis_californica",1,1,"","No",NA,"Vitis_californica"
"3730","7193","Vitis_girdiana","NATIVE","VITACEAE","Vitis","girdiana","Munson","","","","Vitis girdiana Munson","","","DESERT WILD GRAPE","TJM1","EUDICOTS",0,"",0,"",0,"Munson",NA,0,NA,"","","","","","","Vitis_girdiana",1,1,"","No",NA,"Vitis_girdiana"
"3731","7194","Washingtonia_filifera","NATIVE","ARECACEAE","Washingtonia","filifera","(Linden ex André) H. Wendl. ex de Bary.","","","","Washingtonia filifera (Linden ex André) H. Wendl. ex de Bary.","","","CALIFORNIA FAN PALM","TJM1","MONOCOTS",0,"",0,"",0,"(Linden ex André) H. Wendl. ex de Bary.",9209,0,NA,"","","","","","","Washingtonia_filifera",1,1,"","No",NA,"Washingtonia_filifera"
"3732","7195","Whipplea_modesta","NATIVE","HYDRANGEACEAE","Whipplea","modesta","Torr.","","","","Whipplea modesta Torr.","","","","TJM1","EUDICOTS",0,"",0,"",0,"Torr.",NA,0,NA,"","","","","","","Whipplea_modesta",1,1,"","No",NA,"Whipplea_modesta"
"3733","7196","Wislizenia_refracta","NATIVE","CLEOMACEAE","Wislizenia","refracta","Engelm.","","","","Wislizenia refracta Engelm.","","","JACKASS-CLOVER","TJM1","EUDICOTS",-1,"",0,"",0,"Engelm.",NA,0,NA,"","","","","","","Wislizenia_refracta",4,1,"Wislizenia_refracta_subsp._californica, Wislizenia_refracta_subsp._palmeri, Wislizenia_refracta_subsp._refracta","Yes","subsp.","Wislizenia_refracta_subsp._refracta"
"3734","7197","Wislizenia_refracta_subsp._californica","NATIVE","CLEOMACEAE","Wislizenia","refracta","Engelm.","subsp.","californica","(Greene) S. Keller","Wislizenia refracta Engelm. subsp. californica (Greene) S. Keller","","syn: Wislizenia californica Greene","","TJM1","EUDICOTS",-1,"",0,"",0,"(Greene) S. Keller",NA,0,NA,"","","","","","","Wislizenia_refracta",4,2,"Wislizenia_refracta_subsp._californica, Wislizenia_refracta_subsp._palmeri, Wislizenia_refracta_subsp._refracta","No","subsp.","Wislizenia_refracta_subsp._californica"
"3735","7198","Wislizenia_refracta_subsp._palmeri","NATIVE","CLEOMACEAE","Wislizenia","refracta","Engelm.","subsp.","palmeri","(A. Gray) S. Keller","Wislizenia refracta Engelm. subsp. palmeri (A. Gray) S. Keller","","syn: Wislizenia palmeri A. Gray","PALMER'S JACKASS-CLOVER","TJM1","EUDICOTS",0,"",0,"",0,"(A. Gray) S. Keller",NA,0,NA,"","","","","","","Wislizenia_refracta",4,3,"Wislizenia_refracta_subsp._californica, Wislizenia_refracta_subsp._palmeri, Wislizenia_refracta_subsp._refracta","No","subsp.","Wislizenia_refracta_subsp._palmeri"
"3736","7199","Wislizenia_refracta_subsp._refracta","NATIVE","CLEOMACEAE","Wislizenia","refracta","Engelm.","subsp.","refracta","","Wislizenia refracta Engelm. subsp. refracta","","","","TJM1","EUDICOTS",0,"",0,"",0,"Engelm.",NA,0,NA,"","","","","","","Wislizenia_refracta",4,4,"Wislizenia_refracta_subsp._californica, Wislizenia_refracta_subsp._palmeri, Wislizenia_refracta_subsp._refracta","No","subsp.","Wislizenia_refracta_subsp._refracta"
"3737","7200","Wolffia_borealis","NATIVE","ARACEAE","Wolffia","borealis","(Hegelm.) Landolt & Wildi","","","","Wolffia borealis (Hegelm.) Landolt & Wildi","","syn: Wolffia punctata Griseb., nom. superfl.","","TJM1","MONOCOTS",0,"",0,"",0,"(Hegelm.) Landolt & Wildi",NA,0,NA,"","","","","","","Wolffia_borealis",1,1,"","No",NA,"Wolffia_borealis"
"3738","7201","Wolffia_brasiliensis","NATIVE","ARACEAE","Wolffia","brasiliensis","Wedd.","","","","Wolffia brasiliensis Wedd.","","","BRAZILIAN WATERMEAL","TJM1","MONOCOTS",0,"",0,"",0,"Wedd.",NA,0,NA,"","","","","","","Wolffia_brasiliensis",1,1,"","No",NA,"Wolffia_brasiliensis"
"3739","7202","Wolffia_columbiana","NATIVE","ARACEAE","Wolffia","columbiana","H. Karst.","","","","Wolffia columbiana H. Karst.","","","","TJM1","MONOCOTS",0,"",0,"",0,"H. Karst.",NA,0,NA,"","","","","","","Wolffia_columbiana",1,1,"","No",NA,"Wolffia_columbiana"
"3740","7203","Wolffia_globosa","NATIVE","ARACEAE","Wolffia","globosa","(Roxb.) Hartog & Plas","","","","Wolffia globosa (Roxb.) Hartog & Plas","","syn: Wolffia cylindracea Hegelm.","","TJM1","MONOCOTS",0,"",0,"",0,"(Roxb.) Hartog & Plas",NA,0,NA,"","","","","","","Wolffia_globosa",1,1,"","No",NA,"Wolffia_globosa"
"3741","7204","Wolffiella_lingulata","NATIVE","ARACEAE","Wolffiella","lingulata","(Hegelm.) Hegelm.","","","","Wolffiella lingulata (Hegelm.) Hegelm.","","","","TJM1","MONOCOTS",0,"",0,"",0,"(Hegelm.) Hegelm.",NA,0,NA,"","","","","","","Wolffiella_lingulata",1,1,"","No",NA,"Wolffiella_lingulata"
"3742","7205","Wolffiella_oblonga","NATIVE","ARACEAE","Wolffiella","oblonga","(Phil.) Hegelm.","","","","Wolffiella oblonga (Phil.) Hegelm.","","","","TJM1","MONOCOTS",0,"",0,"",0,"(Phil.) Hegelm.",NA,0,NA,"","","","","","","Wolffiella_oblonga",1,1,"","No",NA,"Wolffiella_oblonga"
"3743","7206","Woodsia_oregana","NATIVE","WOODSIACEAE","Woodsia","oregana","D.C. Eaton","","","","Woodsia oregana D.C. Eaton","","","","TJM1","FERNS",0,"",0,"",0,"D.C. Eaton",NA,0,NA,"","","","","","","Woodsia_oregana",1,1,"","No",NA,"Woodsia_oregana"
"3744","7207","Woodsia_plummerae","NATIVE","WOODSIACEAE","Woodsia","plummerae","Lemmon","","","","Woodsia plummerae Lemmon","","","PLUMMER'S WOODSIA","TJM1","FERNS",0,"",0,"",0,"Lemmon",NA,0,NA,"","","","","","","Woodsia_plummerae",1,1,"","No",NA,"Woodsia_plummerae"
"3745","7208","Woodsia_scopulina","NATIVE","WOODSIACEAE","Woodsia","scopulina","D.C. Eaton","","","","Woodsia scopulina D.C. Eaton","","","","TJM1","FERNS",0,"",0,"",0,"D.C. Eaton",NA,0,NA,"","","","","","","Woodsia_scopulina",1,1,"","No",NA,"Woodsia_scopulina"
"3746","7209","Woodwardia_fimbriata","NATIVE","BLECHNACEAE","Woodwardia","fimbriata","Sm.","","","","Woodwardia fimbriata Sm.","","syn: Woodwardia chamissoi Brack.; syn: Woodwardia radicans (L.) Sm., misappl.","GIANT CHAIN FERN","TJM1","FERNS",0,"",0,"",0,"Sm.",NA,0,NA,"","","","","","","Woodwardia_fimbriata",1,1,"","No",NA,"Woodwardia_fimbriata"
"3747","7210","Wyethia_angustifolia","NATIVE","ASTERACEAE","Wyethia","angustifolia","(DC.) Nutt.","","","","Wyethia angustifolia (DC.) Nutt.","","","","TJM1","EUDICOTS",0,"",0,"",0,"(DC.) Nutt.",NA,0,NA,"","","","","","","Wyethia_angustifolia",1,1,"","No",NA,"Wyethia_angustifolia"
"3748","7211","Wyethia_bolanderi","NATIVE","ASTERACEAE","Wyethia","bolanderi","(A. Gray) W.A. Weber","","","","Wyethia bolanderi (A. Gray) W.A. Weber","","syn: Agnorhiza bolanderi (A. Gray) W.A. Weber","BOLANDER'S MULE'S EARS","TJM1","EUDICOTS",-1,"",0,"",0,"(A. Gray) W.A. Weber",NA,0,NA,"","","","","","","Wyethia_bolanderi",1,1,"","No",NA,"Wyethia_bolanderi"
"3749","7212","Wyethia_elata","NATIVE","ASTERACEAE","Wyethia","elata","H.M. Hall","","","","Wyethia elata H.M. Hall","","syn: Agnorhiza elata (H.M. Hall) W.A. Weber","HALL'S WYETHIA","TJM1","EUDICOTS",-1,"",0,"",0,"H.M. Hall",NA,0,NA,"","","","","","","Wyethia_elata",1,1,"","No",NA,"Wyethia_elata"
"3750","7213","Wyethia_glabra","NATIVE","ASTERACEAE","Wyethia","glabra","A. Gray","","","","Wyethia glabra A. Gray","","","","TJM1","EUDICOTS",-1,"",0,"",0,"A. Gray",NA,0,NA,"","","","","","","Wyethia_glabra",1,1,"","No",NA,"Wyethia_glabra"
"3751","7214","Wyethia_helenioides","NATIVE","ASTERACEAE","Wyethia","helenioides","(DC.) Nutt.","","","","Wyethia helenioides (DC.) Nutt.","","","","TJM1","EUDICOTS",-1,"",0,"",0,"(DC.) Nutt.",NA,0,NA,"","","","","","","Wyethia_helenioides",1,1,"","No",NA,"Wyethia_helenioides"
"3752","7215","Wyethia_invenusta","NATIVE","ASTERACEAE","Wyethia","invenusta","(Greene) W.A. Weber","","","","Wyethia invenusta (Greene) W.A. Weber","","syn: Agnorhiza invenusta (Greene) W.A. Weber","RAYLESS MULE'S EARS","TJM1","EUDICOTS",-1,"",0,"",0,"(Greene) W.A. Weber",NA,0,NA,"","","","","","","Wyethia_invenusta",1,1,"","No",NA,"Wyethia_invenusta"
"3753","7216","Wyethia_longicaulis","NATIVE","ASTERACEAE","Wyethia","longicaulis","A. Gray","","","","Wyethia longicaulis A. Gray","","","HUMBOLDT COUNTY WYETHIA","TJM1","EUDICOTS",-1,"",0,"",0,"A. Gray",NA,0,NA,"","","","","","","Wyethia_longicaulis",1,1,"","No",NA,"Wyethia_longicaulis"
"3754","7217","Wyethia_mollis","NATIVE","ASTERACEAE","Wyethia","mollis","A. Gray","","","","Wyethia mollis A. Gray","","","","TJM1","EUDICOTS",0,"",0,"",0,"A. Gray",NA,0,NA,"","","","","","","Wyethia_mollis",1,1,"","No",NA,"Wyethia_mollis"
"3755","7218","Wyethia_ovata","NATIVE","ASTERACEAE","Wyethia","ovata","Torr. & A. Gray","","","","Wyethia ovata Torr. & A. Gray","","syn: Agnorhiza ovata (Torr. & A. Gray) W.A. Weber","SOUTHERN MULE'S EARS","TJM1","EUDICOTS",0,"",0,"",0,"Torr. & A. Gray",NA,0,NA,"","","","","","","Wyethia_ovata",1,1,"","No",NA,"Wyethia_ovata"
"3756","7219","Wyethia_reticulata","NATIVE","ASTERACEAE","Wyethia","reticulata","Greene","","","","Wyethia reticulata Greene","","syn: Agnorhiza reticulata (Greene) W.A. Weber","EL DORADO COUNTY MULE EARS","TJM1","EUDICOTS",-1,"",0,"",0,"Greene",4426,-1,NA,"","","","","","","Wyethia_reticulata",1,1,"","No",NA,"Wyethia_reticulata"
"3757","7220","Xanthisma_gracile","NATIVE","ASTERACEAE","Xanthisma","gracile","(Nutt.) D.R. Morgan & R.L. Hartm.","","","","Xanthisma gracile (Nutt.) D.R. Morgan & R.L. Hartm.","","syn: Machaeranthera gracilis (Nutt.) Shinners","ANNUAL BRISTLEWEED","TJM2","EUDICOTS",0,"",0,"",0,"(Nutt.) D.R. Morgan & R.L. Hartm.",NA,0,NA,"","","","","","","Xanthisma_gracile",1,1,"","No",NA,"Xanthisma_gracile"
"3758","7221","Xanthisma_junceum","NATIVE","ASTERACEAE","Xanthisma","junceum","(Greene) D.R. Morgan & R.L. Hartm.","","","","Xanthisma junceum (Greene) D.R. Morgan & R.L. Hartm.","","syn: Machaeranthera juncea (Greene) Shinners","RUSH-LIKE BRISTLEWEED","TJM2","EUDICOTS",0,"",0,"",0,"(Greene) D.R. Morgan & R.L. Hartm.",NA,0,NA,"","","","","","","Xanthisma_junceum",1,1,"","No",NA,"Xanthisma_junceum"
"3759","7222","Xanthisma_spinulosum_var._gooddingii","NATIVE","ASTERACEAE","Xanthisma","spinulosum","(Pursh) D.R. Morgan & R.L. Hartm.","var.","gooddingii","(A. Nelson) D.R. Morgan & R.L. Hartm.","Xanthisma spinulosum (Pursh) D.R. Morgan & R.L. Hartm. var. gooddingii (A. Nelson) D.R. Morgan & R.L. Hartm.","","syn: Machaeranthera pinnatifida (Hook.) Shinners var. gooddingii (A. Nelson) B.L. Turner & R.L. Hartm.; syn: Machaeranthera pinnatifida subsp. gooddingii (A. Nelson) B.L. Turner & R.L. Hartm., in part","SPINY GOLDENWEED","TJM2","EUDICOTS",0,"",0,"",0,"(A. Nelson) D.R. Morgan & R.L. Hartm.",NA,0,NA,"","","","","","","Xanthisma_spinulosum",1,1,"Xanthisma_spinulosum_var._gooddingii","No","var.","Xanthisma_spinulosum_var._gooddingii"
"3760","7223","Xanthium_spinosum","NATIVE OR NATURALIZED","ASTERACEAE","Xanthium","spinosum","L.","","","","Xanthium spinosum L.","","","SPINY COCKLEBUR","TJM1","EUDICOTS",0,"",0,"",0,"L.",NA,0,NA,"","","","","","","Xanthium_spinosum",1,1,"","No",NA,"Xanthium_spinosum"
"3761","7224","Xanthium_strumarium","NATIVE","ASTERACEAE","Xanthium","strumarium","L.","","","","Xanthium strumarium L.","","syn: Xanthium strumarium var. canadense (Mill.) Torr. & A. Gray; syn: Xanthium strumarium var. glabratum (DC.) Cronquist","COCKLEBUR","TJM1","EUDICOTS",0,"",0,"",0,"L.",NA,0,NA,"","","","","","","Xanthium_strumarium",1,1,"","No",NA,"Xanthium_strumarium"
"3762","7225","Xerophyllum_tenax","NATIVE","MELANTHIACEAE","Xerophyllum","tenax","(Pursh) Nutt.","","","","Xerophyllum tenax (Pursh) Nutt.","","","","TJM1","MONOCOTS",0,"",0,"",0,"(Pursh) Nutt.",NA,0,NA,"","","","","","","Xerophyllum_tenax",1,1,"","No",NA,"Xerophyllum_tenax"
"3763","7226","Xylococcus_bicolor","NATIVE","ERICACEAE","Xylococcus","bicolor","Nutt.","","","","Xylococcus bicolor Nutt.","","","","TJM1","EUDICOTS",0,"",0,"",0,"Nutt.",NA,0,NA,"","","","","","","Xylococcus_bicolor",1,1,"","No",NA,"Xylococcus_bicolor"
"3764","7227","Xylorhiza_cognata","NATIVE","ASTERACEAE","Xylorhiza","cognata","(H.M. Hall) T.J. Watson","","","","Xylorhiza cognata (H.M. Hall) T.J. Watson","","syn: Aster cognatus H.M. Hall; syn: Machaeranthera cognata (H.M. Hall) Cronquist & D.D. Keck","MECCA-ASTER","TJM1","EUDICOTS",-1,"",0,"",0,"(H.M. Hall) T.J. Watson",4429,-1,NA,"","","","","","","Xylorhiza_cognata",1,1,"","No",NA,"Xylorhiza_cognata"
"3765","7228","Xylorhiza_orcuttii","NATIVE","ASTERACEAE","Xylorhiza","orcuttii","(Vasey & Rose) Greene","","","","Xylorhiza orcuttii (Vasey & Rose) Greene","","syn: Aster orcuttii Vasey & Rose; syn: Machaeranthera orcuttii (Vasey & Rose) Cronquist & D.D. Keck","ORCUTT'S WOODY-ASTER","TJM1","EUDICOTS",-1,"",0,"",0,"(Vasey & Rose) Greene",4432,-1,NA,"","","","","","","Xylorhiza_orcuttii",1,1,"","No",NA,"Xylorhiza_orcuttii"
"3766","7229","Xylorhiza_tortifolia_var._tortifolia","NATIVE","ASTERACEAE","Xylorhiza","tortifolia","(Torr. & A. Gray) Greene","var.","tortifolia","","Xylorhiza tortifolia (Torr. & A. Gray) Greene var. tortifolia","","","MOJAVE-ASTER","TJM1","EUDICOTS",0,"",0,"",0,"(Torr. & A. Gray) Greene",NA,0,NA,"","","","","","","Xylorhiza_tortifolia",2,1,"Xylorhiza_tortifolia_var._tortifolia","No","var.","Xylorhiza_tortifolia_var._tortifolia"
"3767","7230","Yabea_microcarpa","NATIVE","APIACEAE","Yabea","microcarpa","(Hook. & Arn.) Koso-Pol.","","","","Yabea microcarpa (Hook. & Arn.) Koso-Pol.","","syn: Caucalis microcarpa Hook. & Arn.","","TJM1","EUDICOTS",0,"",0,"",0,"(Hook. & Arn.) Koso-Pol.",NA,0,NA,"","","","","","","Yabea_microcarpa",1,1,"","No",NA,"Yabea_microcarpa"
"3768","7231","Yucca_baccata_var._baccata","NATIVE","AGAVACEAE","Yucca","baccata","Torr.","var.","baccata","","Yucca baccata Torr. var. baccata","","","BANANA YUCCA, BLUE YUCCA","TJM2","MONOCOTS",0,"",0,"",0,"Torr.",NA,0,NA,"","","","","","","Yucca_baccata",1,1,"Yucca_baccata_var._baccata","No","var.","Yucca_baccata_var._baccata"
"3769","7232","Yucca_brevifolia","NATIVE","AGAVACEAE","Yucca","brevifolia","Engelm.","","","","Yucca brevifolia Engelm.","","syn: Yucca brevifolia var. herbertii (J.M. Webber) Munz; syn: Yucca brevifolia var. jaegeriana McKelvey; syn: Yucca jaegeriana (McKelvey) L.W. Lenz","JOSHUA TREE","TJM1","MONOCOTS",0,"",0,"",0,"Engelm.",NA,0,NA,"","","","","","","Yucca_brevifolia",1,1,"","No",NA,"Yucca_brevifolia"
"3770","7233","Yucca_schidigera","NATIVE","AGAVACEAE","Yucca","schidigera","Roezl ex Ortgies","","","","Yucca schidigera Roezl ex Ortgies","","syn: Yucca californica Nutt. ex Baker; syn: Yucca mohavensis Sarg.","MOJAVE YUCCA","TJM1","MONOCOTS",0,"",0,"",0,"Roezl ex Ortgies",NA,0,NA,"","","","","","","Yucca_schidigera",2,1,"","Yes",NA,"Yucca_schidigera_NA_schidigera"
"3771","7234","Zannichellia_palustris","NATIVE","ZANNICHELLIACEAE","Zannichellia","palustris","L.","","","","Zannichellia palustris L.","","","","TJM1","MONOCOTS",0,"",0,"",0,"L.",NA,0,NA,"","","","","","","Zannichellia_palustris",1,1,"","No",NA,"Zannichellia_palustris"
"3772","7235","Zeltnera_davyi","NATIVE","GENTIANACEAE","Zeltnera","davyi","(Jeps.) G. Mans.","","","","Zeltnera davyi (Jeps.) G. Mans.","","syn: Centaurium davyi (Jeps.) Abrams; syn: Centaurium exaltatum (Griseb.) W. Wight ex Piper var. davyi Jeps.","DAVY'S CENTAURY","TJM2","EUDICOTS",-1,"",0,"",0,"(Jeps.) G. Mans.",8690,0,NA,"","","","","","","Zeltnera_davyi",1,1,"","No",NA,"Zeltnera_davyi"
"3773","7236","Zeltnera_exaltata","NATIVE","GENTIANACEAE","Zeltnera","exaltata","(Griseb.) G. Mans.","","","","Zeltnera exaltata (Griseb.) G. Mans.","","syn: Centaurium exaltatum (Griseb.) Piper","TALL CENTAURY, DESERT CENTAURY","TJM2","EUDICOTS",0,"",0,"",0,"(Griseb.) G. Mans.",NA,0,NA,"","","","","","","Zeltnera_exaltata",1,1,"","No",NA,"Zeltnera_exaltata"
"3774","7237","Zeltnera_muehlenbergii","NATIVE","GENTIANACEAE","Zeltnera","muehlenbergii","(Griseb.) G. Mans.","","","","Zeltnera muehlenbergii (Griseb.) G. Mans.","","syn: Centaurium curvistamineum (Wittr.) Druce; syn: Centaurium floribundum (Benth.) B.L. Rob.; syn: Centaurium muehlenbergii (Griseb.) Piper","MONTEREY CENTAURY","TJM2","EUDICOTS",0,"",0,"",0,"(Griseb.) G. Mans.",8691,0,NA,"","","","","","","Zeltnera_muehlenbergii",1,1,"","No",NA,"Zeltnera_muehlenbergii"
